IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;GARE;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
128125;Faisceau Reception;810000;1;023+749;51e7c134-6665-11e3-afff-01f464e0362d;Nîmes (IE);812485.5186000019;6306438.666099999;4.398797046294834;43.847990922034604;43.847990922034604, 4.398797046294834;43.847990922011945, 4.398797046294835;"{""coordinates"": [4.398797046294835, 43.847990922011945], ""type"": ""Point""}"
10206000;Faisceau Pair VS 30 à 52;930000;1;068+270;b4713b3e-bc6e-11ea-9bff-01e4b2273146;Toulon;939717.4905999973;6229574.880399998;5.944258025836366;43.12520908468189;43.12520908468189, 5.944258025836366;43.1252090846575, 5.944258025836368;"{""coordinates"": [5.944258025836368, 43.1252090846575], ""type"": ""Point""}"
156877;Faisceau impair 5 à 9;621000;1;039+305;cef5bc64-dfb5-11e3-8eff-01a464e0362d;Mussidan;491324.88180000335;6440506.837299999;0.349793112151275;45.0322844739435;45.0322844739435, 0.349793112151275;45.03228447392402, 0.349793112151273;"{""coordinates"": [0.349793112151273, 45.03228447392402], ""type"": ""Point""}"
153542;Faisceau V3;121000;1;027+160;51f22e28-6665-11e3-afff-01f464e0362d;Ensisheim;1024280.3445999995;6760806.448100001;7.339446420606157;47.86743745936745;47.86743745936745, 7.339446420606157;47.86743745935619, 7.33944642060616;"{""coordinates"": [7.33944642060616, 47.86743745935619], ""type"": ""Point""}"
128370;Faisceau Nord (Poste K);990000;2;059+823;51df7bb4-6665-11e3-afff-01f464e0362d;Noisy-le-Sec;659323.8354000002;6866530.327199999;2.445190511894325;48.89749260242674;48.89749260242674, 2.4451905118943253;48.89749260240489, 2.445190511894325;"{""coordinates"": [2.445190511894325, 48.89749260240489], ""type"": ""Point""}"
154207;Faisceau Pair;470000;1;566+015;51f0d7bc-6665-11e3-afff-01f464e0362d;Vannes;268407.8449999988;6745053.865499999;-2.755666841240921;47.66424190997057;47.66424190997057, -2.7556668412409207;47.66424190995871, -2.7556668412409246;"{""coordinates"": [-2.755666841240925, 47.66424190995871], ""type"": ""Point""}"
153527;Faisceau Pair;115000;1;006+780;51ecf248-6665-11e3-afff-01f464e0362d;Graffenstaden;1046100.8241000026;6836329.4694;7.690753491328175;48.534653275457146;48.534653275457146, 7.6907534913281745;48.534653275433435, 7.690753491328177;"{""coordinates"": [7.690753491328177, 48.534653275433435], ""type"": ""Point""}"
156320;Faisceau Impair V3 à V5;470000;1;483+102;cef23694-dfb5-11e3-8eff-01a464e0362d;Pontchâteau;316728.94879999757;6715805.925999999;-2.088066780783463;47.43143065885822;47.43143065885822, -2.0880667807834628;47.431430658845656, -2.0880667807834676;"{""coordinates"": [-2.088066780783468, 47.431430658845656], ""type"": ""Point""}"
171394;Manoeuvres Marseille St Charles;830000;1;861+100;0569c2e2-2e3d-11e6-a6ff-012c64e0362d;;894024.3429000005;6248382.992400002;5.390418737426091;43.3081752639262;43.3081752639262, 5.390418737426091;43.30817526390226, 5.390418737426093;"{""coordinates"": [5.390418737426093, 43.30817526390226], ""type"": ""Point""}"
85538;Faisceau Impair F1;990316;1;081+499;51e1d21c-6665-11e3-afff-01f464e0362d;Valenton;659722.2822000012;6850962.550500002;2.45209836735814;48.75751315276244;48.75751315276244, 2.4520983673581402;48.75751315273988, 2.4520983673581402;"{""coordinates"": [2.45209836735814, 48.75751315273988], ""type"": ""Point""}"
154230;Faisceau impair;830000;1;735+752;51ee620a-6665-11e3-afff-01f464e0362d;;849191.3338999972;6320553.736499999;4.859231301442891;43.96817755345876;43.96817755345876, 4.8592313014428905;43.96817755343643, 4.859231301442891;"{""coordinates"": [4.859231301442891, 43.96817755343643], ""type"": ""Point""}"
153235;Faisceau Pair;650000;1;066+117;51eaa052-6665-11e3-afff-01f464e0362d;Boussens;534791.7863000035;6232841.5978999995;0.969354133408401;43.17568646714203;43.17568646714203, 0.9693541334084005;43.17568646711778, 0.9693541334083993;"{""coordinates"": [0.969354133408399, 43.17568646711778], ""type"": ""Point""}"
156322;Faisceau Impair V7 à V21;500000;1;369+895;cef22304-dfb5-11e3-8eff-01a464e0362d;Parthenay;452157.7650000006;6621737.981699999;-0.241572367744444;46.64992326669648;46.64992326669648, -0.24157236774444407;46.649923266681625, -0.24157236774444688;"{""coordinates"": [-0.241572367744447, 46.649923266681625], ""type"": ""Point""}"
86448;Faisceau Mâcon V5 à V15;830000;1;439+790;51e24bc2-6665-11e3-afff-01f464e0362d;Mâcon-Ville;840391.2956999987;6579669.632399999;4.824189589064983;46.302329436120154;46.302329436120154, 4.824189589064983;46.30232943610427, 4.824189589064984;"{""coordinates"": [4.824189589064984, 46.30232943610427], ""type"": ""Point""}"
155018;Faisceau impair;278000;1;012+100;51f14572-6665-11e3-afff-01f464e0362d;;711646.7254000008;7068781.012800001;3.164610820821614;50.715650946995716;50.715650946995716, 3.1646108208216135;50.71565094698241, 3.1646108208216135;"{""coordinates"": [3.164610820821613, 50.71565094698241], ""type"": ""Point""}"
155211;Faisceau Pair;847000;1;052+792;51f06866-6665-11e3-afff-01f464e0362d;;894668.5513999984;6709119.667599998;5.584047959134058;47.453762354162514;47.453762354162514, 5.584047959134058;47.45376235415002, 5.58404795913406;"{""coordinates"": [5.58404795913406, 47.45376235415002], ""type"": ""Point""}"
155408;Faisceau lavage;640000;1;405+380;51eb5c14-6665-11e3-afff-01f464e0362d;Narbonne;700348.5622000024;6232234.895500001;3.004284869263568;43.189337928183875;43.189337928183875, 3.0042848692635684;43.18933792815964, 3.0042848692635684;"{""coordinates"": [3.004284869263568, 43.18933792815964], ""type"": ""Point""}"
153201;Faisceau Impair V1;590000;2;600+413;51ea7cb4-6665-11e3-afff-01f464e0362d;Cahors;575363.2194999978;6373077.7368;1.433699457951091;44.44562368897078;44.44562368897078, 1.4336994579510913;44.44562368894969, 1.43369945795109;"{""coordinates"": [1.43369945795109, 44.44562368894969], ""type"": ""Point""}"
153359;Faisceau Impair;745000;1;077+241;51f142ee-6665-11e3-afff-01f464e0362d;Malesherbes;655558.8504000008;6798813.866500001;2.40084746466965;48.288138101444844;48.288138101444844, 2.40084746466965;48.2881381014348, 2.4008474646696496;"{""coordinates"": [2.40084746466965, 48.2881381014348], ""type"": ""Point""}"
153203;Faisceau Impair;640000;1;206+806;51ea7458-6665-11e3-afff-01f464e0362d;Montauban-Ville-Bourbon;567059.1339000016;6324465.958799999;1.342196457979421;44.006635039115736;44.006635039115736, 1.3421964579794206;44.00663503909351, 1.3421964579794194;"{""coordinates"": [1.342196457979419, 44.00663503909351], ""type"": ""Point""}"
154389;Faisceau impair;523000;1;042+840;51ebf92c-6665-11e3-afff-01f464e0362d;Cholet;406631.45660000294;6669830.616300002;-0.866927474804779;47.0640579168554;47.0640579168554, -0.866927474804779;47.064057916841755, -0.866927474804783;"{""coordinates"": [-0.866927474804783, 47.064057916841755], ""type"": ""Point""}"
153152;Faisceau pair;909000;1;040+527;51eab5ce-6665-11e3-afff-01f464e0362d;Pontcharra-sur-Breda-Allevard;935187.9724999964;6485249.546500001;6.00825714033471;45.42634897578566;45.42634897578566, 6.00825714033471;45.426348975767255, 6.008257140334711;"{""coordinates"": [6.008257140334711, 45.426348975767255], ""type"": ""Point""}"
155364;Faisceau Jonction EST/OUEST;365501;1;003+650;51f16472-6665-11e3-afff-01f464e0362d;;559465.5186000019;6928453.847100001;1.062787412660665;49.44000174548788;49.44000174548788, 1.0627874126606645;49.44000174546873, 1.0627874126606625;"{""coordinates"": [1.062787412660662, 49.44000174546873], ""type"": ""Point""}"
155167;Faisceau V3;409000;1;023+373;51ef0e6a-6665-11e3-afff-01f464e0362d;St-Sauveur-Châteauneuf;572932.6928000003;6834617.471500002;1.276590928511384;48.59927954035819;48.59927954035819, 1.276590928511384;48.59927954033482, 1.2765909285113828;"{""coordinates"": [1.276590928511383, 48.59927954033482], ""type"": ""Point""}"
155538;Faisceau de la Marquette;296000;1;006+566;51ef8ed6-6665-11e3-afff-01f464e0362d;La Madeleine;704169.8544000015;7062651.164299998;3.058870773096128;50.66073948518693;50.66073948518693, 3.058870773096128;50.66073948517339, 3.058870773096128;"{""coordinates"": [3.058870773096128, 50.66073948517339], ""type"": ""Point""}"
155263;Faisceau Impair;242000;1;070+320;51ee04aa-6665-11e3-afff-01f464e0362d;Longueil-Ste-Marie;678552.3620999977;6915729.534699999;2.704950315142369;49.340765297445884;49.340765297445884, 2.704950315142369;49.34076529742623, 2.7049503151423684;"{""coordinates"": [2.704950315142368, 49.34076529742623], ""type"": ""Point""}"
156320;Faisceau Impair V3 à V5;470000;1;483+506;cef23694-dfb5-11e3-8eff-01a464e0362d;Pontchâteau;316738.08160000294;6716264.178599998;-2.088337351313001;47.4355525243461;47.4355525243461, -2.088337351313001;47.435552524333566, -2.0883373513130055;"{""coordinates"": [-2.088337351313005, 47.435552524333566], ""type"": ""Point""}"
128164;Faisceau impair;042000;1;080+010;51e00fe2-6665-11e3-afff-01f464e0362d;Bains-les-Bains;945868.4887999967;6769798.2828;6.296587776355031;47.982375067791324;47.982375067791324, 6.296587776355031;47.982375067780374, 6.296587776355034;"{""coordinates"": [6.296587776355034, 47.982375067780374], ""type"": ""Point""}"
86487;Faisceau Pair;930000;1;204+611;51e1ba8c-6665-11e3-afff-01f464e0362d;Antibes;1032780.6512999982;6285423.9267;7.121278049426612;43.58969556038387;43.58969556038387, 7.1212780494266115;43.589695560360596, 7.121278049426613;"{""coordinates"": [7.121278049426613, 43.589695560360596], ""type"": ""Point""}"
153573;Faisceau Pair;750000;1;407+413;51edb9c0-6665-11e3-afff-01f464e0362d;St-Germain-l'Espinasse;772301.1680999994;6555463.053199999;3.935847849373177;46.095098543177556;46.095098543177556, 3.9358478493731766;46.09509854316109, 3.935847849373177;"{""coordinates"": [3.935847849373177, 46.09509854316109], ""type"": ""Point""}"
157330;Faisceau pair 4 à 14;769000;1;094+255;cef83742-dfb5-11e3-8eff-01a464e0362d;Montceau-les-Mines;803611.8312999979;6619335.461800002;4.355246462044639;46.666096982915214;46.666096982915214, 4.355246462044639;46.666096982900406, 4.35524646204464;"{""coordinates"": [4.35524646204464, 46.666096982900406], ""type"": ""Point""}"
155929;Faisceau pair;784000;1;033+680;a4aa550a-9243-11e3-94ff-010c64e0362d;Pont-de-Dore;738023.1353999972;6526726.367199998;3.489870790121845;45.83912312243185;45.83912312243185, 3.4898707901218446;45.839123122414634, 3.489870790121845;"{""coordinates"": [3.489870790121845, 45.839123122414634], ""type"": ""Point""}"
153419;Faisceau Pair;020000;1;233+160;51ee66fe-6665-11e3-afff-01f464e0362d;St-Dizier;842379.0240999982;6840263.2465;4.932876916993188;48.64686141654203;48.64686141654203, 4.932876916993188;48.64686141651889, 4.93287691699319;"{""coordinates"": [4.93287691699319, 48.64686141651889], ""type"": ""Point""}"
153460;Faisceau Impair;711000;1;478+696;51f20e32-6665-11e3-afff-01f464e0362d;Le Vauriat;694137.316399999;6529106.244600002;2.924437871078685;45.86159054860885;45.86159054860885, 2.924437871078685;45.8615905485917, 2.924437871078685;"{""coordinates"": [2.924437871078685, 45.8615905485917], ""type"": ""Point""}"
132453;Faisceau Bleuse Borne;263300;1;246+958;51e61eba-6665-11e3-afff-01f464e0362d;Valenciennes;736693.422799997;7032353.618900001;3.515246118589606;50.38773748568452;50.38773748568452, 3.5152461185896056;50.38773748566977, 3.515246118589606;"{""coordinates"": [3.515246118589606, 50.38773748566977], ""type"": ""Point""}"
153492;Faisceau Pair;789000;1;342+673;51ed560a-6665-11e3-afff-01f464e0362d;St-Pourçain-sur-Sioule;723410.8518999964;6578906.601500001;3.304205872858803;46.30965573387902;46.30965573387902, 3.3042058728588026;46.30965573386317, 3.304205872858803;"{""coordinates"": [3.304205872858803, 46.30965573386317], ""type"": ""Point""}"
73062;Faisceau Impair;800000;1;665+415;51e3e204-6665-11e3-afff-01f464e0362d;Le Teil;833994.3354000002;6385371.145100001;4.687162157973112;44.55453212181989;44.55453212181989, 4.687162157973112;44.5545321217991, 4.687162157973113;"{""coordinates"": [4.687162157973113, 44.5545321217991], ""type"": ""Point""}"
156990;Faisceau Impair V21 à V31;830321;1;172+689;cef60cda-dfb5-11e3-8eff-01a464e0362d;St-Florentin-Vergigny;754871.4570999965;6764869.396600001;3.735503244957555;47.9819130603724;47.9819130603724, 3.735503244957555;47.98191306036144, 3.735503244957556;"{""coordinates"": [3.735503244957556, 47.98191306036144], ""type"": ""Point""}"
155936;Chantier V pair;020000;1;217+145;a4aa2ff8-9243-11e3-94ff-010c64e0362d;Blesme-Haussignemont;828978.753899999;6848254.727499999;4.753432075650887;48.72153492275387;48.72153492275387, 4.753432075650887;48.72153492273113, 4.753432075650889;"{""coordinates"": [4.753432075650889, 48.72153492273113], ""type"": ""Point""}"
73074;Faisceau Impair;798000;1;124+093;51e97ebe-6665-11e3-afff-01f464e0362d;Firminy;800991.5746999979;6477816.686000001;4.29072479689137;45.39233221104285;45.39233221104285, 4.29072479689137;45.39233221102436, 4.290724796891371;"{""coordinates"": [4.290724796891371, 45.39233221102436], ""type"": ""Point""}"
154969;Faisceau V4 et V6;570000;3;556+179;51f0bacc-6665-11e3-afff-01f464e0362d;Vayres;437626.8497999981;6428005.602899998;-0.324774399685511;44.90151925002397;44.90151925002397, -0.3247743996855111;44.90151925000412, -0.3247743996855131;"{""coordinates"": [-0.324774399685513, 44.90151925000412], ""type"": ""Point""}"
157212;Faisceau Garage Pair;254000;1;239+235;cef89a68-dfb5-11e3-8eff-01a464e0362d;Trith-St-Léger;735753.0557999983;7026860.6939;3.501552006594136;50.33847878563158;50.33847878563158, 3.501552006594136;50.3384787856166, 3.5015520065941366;"{""coordinates"": [3.501552006594137, 50.3384787856166], ""type"": ""Point""}"
179244;Base Maintenance Nîmes CNM;834000;1;040+283;304cfeea-5ab5-11e8-9cff-019864e0362d;Nîmes;809447.802199997;6297172.960900001;4.359046617492635;43.76510017646397;43.76510017646397, 4.359046617492635;43.765100176441116, 4.359046617492636;"{""coordinates"": [4.359046617492636, 43.765100176441116], ""type"": ""Point""}"
128206;Dépôt voies 1T a 14A;192000;1;153+206;51e95a5c-6665-11e3-afff-01f464e0362d;Metz-Ville;930958.0024999976;6893154.633400001;6.163105007239856;49.0965825615679;49.0965825615679, 6.163105007239856;49.09658256154705, 6.163105007239859;"{""coordinates"": [6.163105007239859, 49.09658256154705], ""type"": ""Point""}"
156567;Faisceau pair 20 à 24;732000;2;450+205;cef48978-dfb5-11e3-8eff-01a464e0362d;Vias;734707.5788000003;6246792.076699998;3.427624629765544;43.31943941859243;43.31943941859243, 3.4276246297655444;43.31943941856849, 3.427624629765545;"{""coordinates"": [3.427624629765545, 43.31943941856849], ""type"": ""Point""}"
86487;Faisceau Pair;930000;1;205+545;51e1ba8c-6665-11e3-afff-01f464e0362d;Antibes;1033058.9664999992;6286281.157400001;7.125272668337742;43.59726736043814;43.59726736043814, 7.125272668337742;43.59726736041486, 7.125272668337745;"{""coordinates"": [7.125272668337745, 43.59726736041486], ""type"": ""Point""}"
155057;Faisceau V6;289000;1;040+607;51f09064-6665-11e3-afff-01f464e0362d;;674616.7012000009;7047076.9717000015;2.642631419447944;50.520462129675785;50.520462129675785, 2.642631419447944;50.5204621296616, 2.6426314194479437;"{""coordinates"": [2.642631419447944, 50.5204621296616], ""type"": ""Point""}"
153275;Faisceau Pair;738000;1;264+135;51ea71e8-6665-11e3-afff-01f464e0362d;Lavaur;603960.0169999972;6290014.747499999;1.808756140578868;43.702644011680114;43.702644011680114, 1.8087561405788681;43.702644011657114, 1.8087561405788672;"{""coordinates"": [1.808756140578867, 43.702644011657114], ""type"": ""Point""}"
72936;Faisceau Impair V3 à V13;790000;1;405+723;51e85ace-6665-11e3-afff-01f464e0362d;Riom-Châtel-Guyon;709361.2396000028;6532099.697500002;3.120712747623324;45.88850718532247;45.88850718532247, 3.1207127476233243;45.8885071853054, 3.1207127476233247;"{""coordinates"": [3.120712747623325, 45.8885071853054], ""type"": ""Point""}"
156380;Faisceau pair;330000;2;068+120;cef30302-dfb5-11e3-8eff-01a464e0362d;Gisors;611773.505900003;6909964.135499999;1.787598143060293;49.283210318542544;49.283210318542544, 1.7875981430602925;49.28321031852261, 1.7875981430602916;"{""coordinates"": [1.787598143060292, 49.28321031852261], ""type"": ""Point""}"
154962;Faisceau Garages Impairs;254000;1;235+045;51f05e02-6665-11e3-afff-01f464e0362d;;732558.047799997;7024276.390900001;3.456523158976368;50.31545086384916;50.31545086384916, 3.456523158976368;50.31545086383408, 3.4565231589763683;"{""coordinates"": [3.456523158976368, 50.31545086383408], ""type"": ""Point""}"
132314;Faisceau Triage;830000;1;009+503;51df37f2-6665-11e3-afff-01f464e0362d;Villeneuve-St-Georges;658568.0974000022;6852694.646400001;2.436230185290152;48.773018056640375;48.773018056640375, 2.4362301852901522;48.77301805661788, 2.436230185290152;"{""coordinates"": [2.436230185290152, 48.77301805661788], ""type"": ""Point""}"
180034;Le Mans - PVSI;450000;1;210+513;63bbc94e-b2fc-11e8-a4ff-011864e0362d;Le Mans;491201.3376000002;6769575.800299998;0.200094191163487;47.99324938321914;47.99324938321914, 0.2000941911634867;47.99324938320823, 0.20009419116348393;"{""coordinates"": [0.200094191163484, 47.99324938320823], ""type"": ""Point""}"
156948;Faisceau pair 6 à 26;654000;1;210+940;cef6b7f0-dfb5-11e3-8eff-01a464e0362d;Mont-de-Marsan;417932.24930000305;6315709.755899999;-0.510793404470544;43.88395010447269;43.88395010447269, -0.5107934044705437;43.883950104450136, -0.510793404470546;"{""coordinates"": [-0.510793404470546, 43.883950104450136], ""type"": ""Point""}"
153213;Faisceau Impair;640000;1;186+862;51ea38ec-6665-11e3-afff-01f464e0362d;Castelsarrasin;548709.4623999968;6328916.0579;1.112127111823662;44.04296850472554;44.04296850472554, 1.1121271118236615;44.042968504703396, 1.1121271118236602;"{""coordinates"": [1.11212711182366, 44.042968504703396], ""type"": ""Point""}"
157251;Faisceau impair 5 à 33;990000;4;106+599;cef81ef4-dfb5-11e3-8eff-01a464e0362d;Massy-Palaiseau;644816.0778999999;6847367.016600002;2.24980307820844;48.72407353524139;48.72407353524139, 2.2498030782084397;48.724073535218665, 2.2498030782084393;"{""coordinates"": [2.249803078208439, 48.724073535218665], ""type"": ""Point""}"
